RecordId,RecordType,Status,Parent,Reference,AccessCondition,Administrative Context,Arrangement,Copies Information,Custodial History,Date Range,Decimal Latitude,Decimal Longitude,Description Language,Description Language Code,Description Script,Description Script Code,End Date,Extent & Format,External Ref,Imm Source Acq,Legal Status,Level of Detail,Languages,Language Codes,Scripts,Script Codes,Material Type,MDARK,Note,ObjectURL,OrigInfo,Physical Characteristics,Project Collection,Publication Note,Related Material,Scope & Content,Sibling Order,Start Date,Title,User Conditions,Creators,Related Names,Related Places,Related Subjects,Related Archive Descriptions,,,Logical label
032-003384797,Fonds,Published,,EAP039/1,Unrestricted,,"The material has been arranged into four series – kBa’ ‘gyur, miscellaneous canonical material, rNying ma rGyud ‘bum and Rinpoche’s Private Library.","Digital copies have been retained by Gangtey Monastery, and deposited with the National Library and Archives of Bhutan.","Material in this collection was copied as part of the project: EAP039 Digital Documentation of the Manuscript Collection in Gangtey. RAW and JPEG images were made, and deposited with The British Library. Copies were also deposited with the National Library and Archives of Bhutan. The originals are held by Gangtey Monastery. Information used to create this catalogue was supplied by the Project.",1690-1692,,,English,eng,Latin,Latn,1692,"5 hard drives containing 485 volumes, consisting of 135785 TIFF Images",,,Not Public Record(s),Minimum (Archive Desc),Tibetan,tib,Tibetan,Tibt,Archives and Manuscripts,ark:/81055/vdc_100049718341.0x000001,,,Original material is held by Gangtey Monastery.,,Digital documentation of manuscript collection in Gangtey,,,"This collection includes a set of the 100-volume bKa’ ’gyur, two sets of the 46-volume rNying ma rGyud ’bum, the world’s largest Astasahasrikaprajńaparamita, and about a hundred miscellaneous titles.Written in the dBu can script, the cursive dBu med script, the ‘Bru tsha script and the Khyug yig script.Originals dated as: c 14th-early 20th century.",0,1690,Gangtey Monastery Collection,Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.,,,"Bhutan, Asia, Unspecified",,,,,
036-003384798,Series,Published,032-003384797,EAP039/1/1,Unrestricted,,The material is arranged by titled volumes. An EAP Reference Number has been added.,,,1690-1692,,,English,eng,Latin,Latn,1692,"13 titles comprising 109 volumes, or 42,311 TIFF images",,,Not Public Record(s),Minimum (Archive Desc),Tibetan,tib,Tibetan,Tibt,Archives and Manuscripts,ark:/81055/vdc_100049718341.0x000002,,,,,Digital documentation of manuscript collection in Gangtey,,,This series consists of titles from the kBa’ ‘gyur.Written in the dBu can script.Originals dated as: c.1690-1692.,1,1690,bKa’ ‘gyur,Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.,,,"Bhutan, Asia, Unspecified",,,,,
040-003385149,File,Published,036-003385024,EAP039/1/4/125,Unrestricted,,,,,14th century-20th century,,,English,eng,Latin,Latn,1999,174 Tiff images,,,Not Public Record(s),Minimum (Archive Desc),Tibetan,tib,Tibetan,Tibt,Archives and Manuscripts,ark:/81055/vdc_100049718341.0x000161,,http://eap.bl.uk/database/overview_item.a4d?catId=249860;r=13180,,,Digital documentation of manuscript collection in Gangtey,,,This series consists of miscellaneous titles from Gangtey Rinpoche’s private library.Originals dated as: c 14th century – c 20th century.,125,1300,Zil gnon skyabs 'gro sogs,Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.,,,"Bhutan, Asia, Unspecified",,,,,
040-003385150,File,Published,036-003385024,EAP039/1/4/126,Unrestricted,,,,,14th century-20th century,,,English,eng,Latin,Latn,1999,214 Tiff images,,,Not Public Record(s),Minimum (Archive Desc),Tibetan,tib,Tibetan,Tibt,Archives and Manuscripts,ark:/81055/vdc_100049718341.0x000162,,http://eap.bl.uk/database/overview_item.a4d?catId=249861;r=25778,,,Digital documentation of manuscript collection in Gangtey,,,This series consists of miscellaneous titles from Gangtey Rinpoche’s private library.Originals dated as: c 14th century – c 20th century.,126,1300,rTsa rgyud rdo rje gzhon nu,Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.,,,"Bhutan, Asia, Unspecified",,,,,
040-003385151,File,Published,036-003385024,EAP039/1/4/127,Unrestricted,,,,,14th century-20th century,,,English,eng,Latin,Latn,1999,180 Tiff images,,,Not Public Record(s),Minimum (Archive Desc),Tibetan,tib,Tibetan,Tibt,Archives and Manuscripts,ark:/81055/vdc_100049718341.0x000163,,http://eap.bl.uk/database/overview_item.a4d?catId=249862;r=16930,,,Digital documentation of manuscript collection in Gangtey,,,This series consists of miscellaneous titles from Gangtey Rinpoche’s private library.Originals dated as: c 14th century – c 20th century.,127,1300,Shes rab kyi pha rol tu phyin pa gcod kyi lo rgyus,Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.,,,"Bhutan, Asia, Unspecified",,,,,
040-003385152,File,Published,036-003385024,EAP039/1/4/128,Unrestricted,,,,,14th century-20th century,,,English,eng,Latin,Latn,1999,154 Tiff images,,,Not Public Record(s),Minimum (Archive Desc),Tibetan,tib,Tibetan,Tibt,Archives and Manuscripts,ark:/81055/vdc_100049718341.0x000164,,http://eap.bl.uk/database/overview_item.a4d?catId=249863;r=20095,,,Digital documentation of manuscript collection in Gangtey,,,This series consists of miscellaneous titles from Gangtey Rinpoche’s private library.Originals dated as: c 14th century – c 20th century.,128,1300,Lo rgyus rin po che'i phrent ba,Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.,,,"Bhutan, Asia, Unspecified",,,,,
040-003385153,File,Published,036-003385024,EAP039/1/4/129,Unrestricted,,,,,14th century-20th century,,,English,eng,Latin,Latn,1999,214 Tiff images,,,Not Public Record(s),Minimum (Archive Desc),Tibetan,tib,Tibetan,Tibt,Archives and Manuscripts,ark:/81055/vdc_100049718341.0x000165,,http://eap.bl.uk/database/overview_item.a4d?catId=249864;r=3326,,,Digital documentation of manuscript collection in Gangtey,,,This series consists of miscellaneous titles from Gangtey Rinpoche’s private library.Originals dated as: c 14th century – c 20th century.,129,1300,Bla ma dgongs pa 'dus pa nor bu padma 'i phreng ga'i skor,Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.,,,"Bhutan, Asia, Unspecified",,,,,
040-003385037,File,Published,036-003385024,EAP039/1/4/13,Unrestricted,,,,,14th century-20th century,,,English,eng,Latin,Latn,1999,106 Tiff images,,,Not Public Record(s),Minimum (Archive Desc),Tibetan,tib,Tibetan,Tibt,Archives and Manuscripts,ark:/81055/vdc_100049718341.0x0000f1,,http://eap.bl.uk/database/overview_item.a4d?catId=249747;r=32022,,,Digital documentation of manuscript collection in Gangtey,,,This series consists of miscellaneous titles from Gangtey Rinpoche’s private library.Originals dated as: c 14th century – c 20th century.,13,1300,Za ma tog bkod pa,Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.,,,"Bhutan, Asia, Unspecified",,,,,
040-003385154,File,Published,036-003385024,EAP039/1/4/130,Unrestricted,,,,,14th century-20th century,,,English,eng,Latin,Latn,1999,150 Tiff images,,,Not Public Record(s),Minimum (Archive Desc),Tibetan,tib,Tibetan,Tibt,Archives and Manuscripts,ark:/81055/vdc_100049718341.0x000166,,http://eap.bl.uk/database/overview_item.a4d?catId=249865;r=12593,,,Digital documentation of manuscript collection in Gangtey,,,This series consists of miscellaneous titles from Gangtey Rinpoche’s private library.Originals dated as: c 14th century – c 20th century.,130,1300,Kha byang ni ma'i snying,Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.,,,"Bhutan, Asia, Unspecified",,,,,
040-003385155,File,Published,036-003385024,EAP039/1/4/131,Unrestricted,,,,,14th century-20th century,,,English,eng,Latin,Latn,1999,184 Tiff images,,,Not Public Record(s),Minimum (Archive Desc),Tibetan,tib,Tibetan,Tibt,Archives and Manuscripts,ark:/81055/vdc_100049718341.0x000167,,http://eap.bl.uk/database/overview_item.a4d?catId=249866;r=16336,,,Digital documentation of manuscript collection in Gangtey,,,This series consists of miscellaneous titles from Gangtey Rinpoche’s private library.Originals dated as: c 14th century – c 20th century.,131,1300,rDzogs chen dka' gnad log rtog 'khrul 'joms sbas pa'i go 'byed,Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.,,,"Bhutan, Asia, Unspecified",,,,,
040-003385156,File,Published,036-003385024,EAP039/1/4/132,Unrestricted,,,,,14th century-20th century,,,English,eng,Latin,Latn,1999,158 Tiff images,,,Not Public Record(s),Minimum (Archive Desc),Tibetan,tib,Tibetan,Tibt,Archives and Manuscripts,ark:/81055/vdc_100049718341.0x000168,,http://eap.bl.uk/database/overview_item.a4d?catId=249867;r=2808,,,Digital documentation of manuscript collection in Gangtey,,,This series consists of miscellaneous titles from Gangtey Rinpoche’s private library.Originals dated as: c 14th century – c 20th century.,132,1300,Bla ma dgongs 'dus las byang tshang pa'i dbyangs sogs,Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.,,,"Bhutan, Asia, Unspecified",,,,,
040-003385157,File,Published,036-003385024,EAP039/1/4/133,Unrestricted,,,,,14th century-20th century,,,English,eng,Latin,Latn,1999,184 Tiff images,,,Not Public Record(s),Minimum (Archive Desc),Tibetan,tib,Tibetan,Tibt,Archives and Manuscripts,ark:/81055/vdc_100049718341.0x000169,,http://eap.bl.uk/database/overview_item.a4d?catId=249868;r=30688,,,Digital documentation of manuscript collection in Gangtey,,,This series consists of miscellaneous titles from Gangtey Rinpoche’s private library.Originals dated as: c 14th century – c 20th century.,133,1300,rDzogs chen dkon mchog spyi 'dus skor,Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.,,,"Bhutan, Asia, Unspecified",,,,,
040-003385158,File,Published,036-003385024,EAP039/1/4/134,Unrestricted,,,,,14th century-20th century,,,English,eng,Latin,Latn,1999,124 Tiff images,,,Not Public Record(s),Minimum (Archive Desc),Tibetan,tib,Tibetan,Tibt,Archives and Manuscripts,ark:/81055/vdc_100049718341.0x00016a,,http://eap.bl.uk/database/overview_item.a4d?catId=249869;r=16697,,,Digital documentation of manuscript collection in Gangtey,,,This series consists of miscellaneous titles from Gangtey Rinpoche’s private library.Originals dated as: c 14th century – c 20th century.,134,1300,rDzog chen sems nyid ngal gso,Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.,,,"Bhutan, Asia, Unspecified",,,,,
040-003385159,File,Published,036-003385024,EAP039/1/4/135,Unrestricted,,,,,14th century-20th century,,,English,eng,Latin,Latn,1999,172 Tiff images,,,Not Public Record(s),Minimum (Archive Desc),Tibetan,tib,Tibetan,Tibt,Archives and Manuscripts,ark:/81055/vdc_100049718341.0x00016b,,http://eap.bl.uk/database/overview_item.a4d?catId=249870;r=8326,,,Digital documentation of manuscript collection in Gangtey,,,This series consists of miscellaneous titles from Gangtey Rinpoche’s private library.Originals dated as: c 14th century – c 20th century.,135,1300,Yang gsang dum dum khrigs pa,Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.,,,"Bhutan, Asia, Unspecified",,,,,
040-003385160,File,Published,036-003385024,EAP039/1/4/136,Unrestricted,,,,,14th century-20th century,,,English,eng,Latin,Latn,1999,268 Tiff images,,,Not Public Record(s),Minimum (Archive Desc),Tibetan,tib,Tibetan,Tibt,Archives and Manuscripts,ark:/81055/vdc_100049718341.0x00016c,,http://eap.bl.uk/database/overview_item.a4d?catId=249871;r=12123,,,Digital documentation of manuscript collection in Gangtey,,,This series consists of miscellaneous titles from Gangtey Rinpoche’s private library.Originals dated as: c 14th century – c 20th century.,136,1300,mKha' 'gro snying thig bka'I them byang,Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.,,,"Bhutan, Asia, Unspecified",,,,,
040-003385161,File,Published,036-003385024,EAP039/1/4/137,Unrestricted,,,,,14th century-20th century,,,English,eng,Latin,Latn,1999,198 Tiff images,,,Not Public Record(s),Minimum (Archive Desc),Tibetan,tib,Tibetan,Tibt,Archives and Manuscripts,ark:/81055/vdc_100049718341.0x00016d,,http://eap.bl.uk/database/overview_item.a4d?catId=249872;r=10117,,,Digital documentation of manuscript collection in Gangtey,,,This series consists of miscellaneous titles from Gangtey Rinpoche’s private library.Originals dated as: c 14th century – c 20th century.,137,1300,gZa' bdud dug gi spu dri shor,Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.,,,"Bhutan, Asia, Unspecified",,,,,
040-003385162,File,Published,036-003385024,EAP039/1/4/138,Unrestricted,,,,,14th century-20th century,,,English,eng,Latin,Latn,1999,158 Tiff images,,,Not Public Record(s),Minimum (Archive Desc),Tibetan,tib,Tibetan,Tibt,Archives and Manuscripts,ark:/81055/vdc_100049718341.0x00016e,,http://eap.bl.uk/database/overview_item.a4d?catId=249873;r=8539,,,Digital documentation of manuscript collection in Gangtey,,,This series consists of miscellaneous titles from Gangtey Rinpoche’s private library.Originals dated as: c 14th century – c 20th century.,138,1300,Phe lam ye shes dpa'I lo rgyus dang mngon rtogs,Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.,,,"Bhutan, Asia, Unspecified",,,,,
040-003385163,File,Published,036-003385024,EAP039/1/4/139,Unrestricted,,,,,14th century-20th century,,,English,eng,Latin,Latn,1999,106 Tiff images,,,Not Public Record(s),Minimum (Archive Desc),Tibetan,tib,Tibetan,Tibt,Archives and Manuscripts,ark:/81055/vdc_100049718341.0x00016f,,http://eap.bl.uk/database/overview_item.a4d?catId=249874;r=10710,,,Digital documentation of manuscript collection in Gangtey,,,This series consists of miscellaneous titles from Gangtey Rinpoche’s private library.Originals dated as: c 14th century – c 20th century.,139,1300,Phur pa'I dpe tho,Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.,,,"Bhutan, Asia, Unspecified",,,,,
040-003385038,File,Published,036-003385024,EAP039/1/4/14,Unrestricted,,,,,14th century-20th century,,,English,eng,Latin,Latn,1999,412 Tiff images,,,Not Public Record(s),Minimum (Archive Desc),Tibetan,tib,Tibetan,Tibt,Archives and Manuscripts,ark:/81055/vdc_100049718341.0x0000f2,,http://eap.bl.uk/database/overview_item.a4d?catId=249748;r=5660,,,Digital documentation of manuscript collection in Gangtey,,,This series consists of miscellaneous titles from Gangtey Rinpoche’s private library.Originals dated as: c 14th century – c 20th century.,14,1300,Gu ru rad na gling pai dag snang skor sogs,Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.,,,"Bhutan, Asia, Unspecified",,,,,
040-003385164,File,Published,036-003385024,EAP039/1/4/140,Unrestricted,,,,,14th century-20th century,,,English,eng,Latin,Latn,1999,130 Tiff images,,,Not Public Record(s),Minimum (Archive Desc),Tibetan,tib,Tibetan,Tibt,Archives and Manuscripts,ark:/81055/vdc_100049718341.0x000170,,http://eap.bl.uk/database/overview_item.a4d?catId=249875;r=26782,,,Digital documentation of manuscript collection in Gangtey,,,This series consists of miscellaneous titles from Gangtey Rinpoche’s private library.Originals dated as: c 14th century – c 20th century.,140,1300,Bla ma dgongs 'dus skor,Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.,,,"Bhutan, Asia, Unspecified",,,,,
040-003385165,File,Published,036-003385024,EAP039/1/4/141,Unrestricted,,,,,14th century-20th century,,,English,eng,Latin,Latn,1999,486 Tiff images,,,Not Public Record(s),Minimum (Archive Desc),Tibetan,tib,Tibetan,Tibt,Archives and Manuscripts,ark:/81055/vdc_100049718341.0x000171,,http://eap.bl.uk/database/overview_item.a4d?catId=249876;r=31743,,,Digital documentation of manuscript collection in Gangtey,,,This series consists of miscellaneous titles from Gangtey Rinpoche’s private library.Originals dated as: c 14th century – c 20th century.,141,1300,sMan gzhung drang srong dgongs pa,Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.,,,"Bhutan, Asia, Unspecified",,,,,
040-003385166,File,Published,036-003385024,EAP039/1/4/142,Unrestricted,,,,,14th century-20th century,,,English,eng,Latin,Latn,1999,214 Tiff images,,,Not Public Record(s),Minimum (Archive Desc),Tibetan,tib,Tibetan,Tibt,Archives and Manuscripts,ark:/81055/vdc_100049718341.0x000172,,http://eap.bl.uk/database/overview_item.a4d?catId=249877;r=2654,,,Digital documentation of manuscript collection in Gangtey,,,This series consists of miscellaneous titles from Gangtey Rinpoche’s private library.Originals dated as: c 14th century – c 20th century.,142,1300,Thugs chen 'gro don las tshogs rat gling thugs dam,Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.,,,"Bhutan, Asia, Unspecified",,,,,
040-003385167,File,Published,036-003385024,EAP039/1/4/143,Unrestricted,,,,,14th century-20th century,,,English,eng,Latin,Latn,1999,544 Tiff images,,,Not Public Record(s),Minimum (Archive Desc),Tibetan,tib,Tibetan,Tibt,Archives and Manuscripts,ark:/81055/vdc_100049718341.0x000173,,http://eap.bl.uk/database/overview_item.a4d?catId=249878;r=7092,,,Digital documentation of manuscript collection in Gangtey,,,This series consists of miscellaneous titles from Gangtey Rinpoche’s private library.Originals dated as: c 14th century – c 20th century.,143,1300,Do ha'i bshad lugs sogs,Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.,,,"Bhutan, Asia, Unspecified",,,,,
040-003385168,File,Published,036-003385024,EAP039/1/4/144,Unrestricted,,,,,14th century-20th century,,,English,eng,Latin,Latn,1999,104 Tiff images,,,Not Public Record(s),Minimum (Archive Desc),Tibetan,tib,Tibetan,Tibt,Archives and Manuscripts,ark:/81055/vdc_100049718341.0x000174,,http://eap.bl.uk/database/overview_item.a4d?catId=249880;r=9552,,,Digital documentation of manuscript collection in Gangtey,,,This series consists of miscellaneous titles from Gangtey Rinpoche’s private library.Originals dated as: c 14th century – c 20th century.,144,1300,Bla ma nor bu rgya mtsho'i skor,Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.,,,"Bhutan, Asia, Unspecified",,,,,
040-003385169,File,Published,036-003385024,EAP039/1/4/145,Unrestricted,,,,,14th century-20th century,,,English,eng,Latin,Latn,1999,115 Tiff images,,,Not Public Record(s),Minimum (Archive Desc),Tibetan,tib,Tibetan,Tibt,Archives and Manuscripts,ark:/81055/vdc_100049718341.0x000175,,http://eap.bl.uk/database/overview_item.a4d?catId=249881;r=2204,,,Digital documentation of manuscript collection in Gangtey,,,This series consists of miscellaneous titles from Gangtey Rinpoche’s private library.Originals dated as: c 14th century – c 20th century.,145,1300,dBud rtsi tshad 'joms sogs,Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.,,,"Bhutan, Asia, Unspecified",,,,,
040-003385170,File,Published,036-003385024,EAP039/1/4/146,Unrestricted,,,,,14th century-20th century,,,English,eng,Latin,Latn,1999,178 Tiff images,,,Not Public Record(s),Minimum (Archive Desc),Tibetan,tib,Tibetan,Tibt,Archives and Manuscripts,ark:/81055/vdc_100049718341.0x000176,,http://eap.bl.uk/database/overview_item.a4d?catId=249882;r=5023,,,Digital documentation of manuscript collection in Gangtey,,,This series consists of miscellaneous titles from Gangtey Rinpoche’s private library.Originals dated as: c 14th century – c 20th century.,146,1300,rDzogs chen 'khor 'das rang grol sogs,Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.,,,"Bhutan, Asia, Unspecified",,,,,
040-003385171,File,Published,036-003385024,EAP039/1/4/147,Unrestricted,,,,,14th century-20th century,,,English,eng,Latin,Latn,1999,42 Tiff images,,,Not Public Record(s),Minimum (Archive Desc),Tibetan,tib,Tibetan,Tibt,Archives and Manuscripts,ark:/81055/vdc_100049718341.0x000177,,http://eap.bl.uk/database/overview_item.a4d?catId=249883;r=29513,,,Digital documentation of manuscript collection in Gangtey,,,This series consists of miscellaneous titles from Gangtey Rinpoche’s private library.Originals dated as: c 14th century – c 20th century.,147,1300,Nyams len dngos grub lag rkyangs sogs gcod skor,Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.,,,"Bhutan, Asia, Unspecified",,,,,
